ParcelID,ParcelType,siteaddres,GIS_Area,yearbuilt,decadebuilt
6284 2 52    0001,Parcel,52 WOOD POND ROAD,0.629724829788,1942,1940
5951 1 125   0001,Parcel,125 WATERSIDE LANE,0.414852638371,0,na
5951 1 133   0001,Parcel,133 WATERSIDE LANE,0.365555558897,0,na
6351 2 2     0001,Parcel,2 WOODRUFF ROAD,0.393988295142,1950,1950
6284 1 159   0001,Parcel,159 WOOD POND ROAD,0.339391137161,1957,1950
6284 2 164   0001,Parcel,164 WOOD POND ROAD,0.484773929223,2004,2000
3951 2 16    0001,Parcel,16 OAK RIDGE LANE,0.654632053732,1956,1950
5251 1 37    0001,Parcel,37 STEEP HOLLOW LANE,0.756133865523,1953,1950
5951 1 97    0001,Parcel,97 WATERSIDE LANE,0.535313367025,1949,1940
5951 1 115   0001,Parcel,115 WATERSIDE LANE,0.399072236905,1974,1970
5951 1 117   0001,Parcel,117 WATERSIDE LANE,0.399256122829,1953,1950
0031 1 3315A 0001,Parcel,3315 ALBANY AVENUE,30.9873450588,0,na
5691 2 380   0101,Parcel,380 TUNXIS ROAD,7.30691114173,0,na
5691 2 466   0001,Parcel,466 TUNXIS ROAD,0.349364045157,0,na
5691 2 470   0001,Parcel,470 TUNXIS ROAD,0.333103806285,0,na
5691 2 462   0001,Parcel,462 TUNXIS ROAD,0.480581261856,0,na
5691 2 458   0001,Parcel,458 TUNXIS ROAD,0.487710191935,0,na
5691 2 454   0001,Parcel,454 TUNXIS ROAD,0.165844439842,0,na
5691 2 450   0001,Parcel,450 TUNXIS ROAD,0.000703734490861,0,na
5691 2 334   0001,Parcel,334 TUNXIS ROAD,0.268432473823,1980,1980
5691 2 336   0001,Parcel,336 TUNXIS ROAD,0.273067159998,1981,1980
5691 2 340   0001,Parcel,340 TUNXIS ROAD,0.245681724385,1980,1980
0471 1 111   0001,Parcel,111 BLOOMFIELD AVENUE,2.27786545246,1925,1920
0471 1 105   0001,Parcel,105 BLOOMFIELD AVENUE,0.175110917498,0,na
0471 1 85    0001,Parcel,85 BLOOMFIELD AVENUE,2.93148823014,1915,1910
5691 2 290   0001,Parcel,290 TUNXIS ROAD,1.10223029315,1949,1940
5371 1 41    0001,Parcel,41 SUNNY REACH DRIVE,2.2244076353,1917,1910
5093 1 17    0001,Parcel,17 SOUTH HIGHLAND STREET,0.456501538934,1920,1920
5691 2 294   000R,Parcel,294 TUNXIS ROAD,1.08641081249,0,na
5691 2 294   0001,Parcel,294 TUNXIS ROAD,0.490616062695,1957,1950
4346 2 10    0001,Parcel,10 PORTER DRIVE,0.447190395118,1972,1970
2151 2 80    0001,Parcel,80 FOX CHASE LANE,0.411731951432,1978,1970
2151 2 88    0001,Parcel,88 FOX CHASE LANE,0.415128545233,1977,1970
1029 1 29    0001,Parcel,29 CHESTNUT HILL ROAD,0.588180514216,2004,2000
1029 1 25    0001,Parcel,25 CHESTNUT HILL ROAD,0.49788577857,2002,2000
1029 1 21    0001,Parcel,21 CHESTNUT HILL ROAD,0.500169123021,2002,2000
1029 1 17    0001,Parcel,17 CHESTNUT HILL ROAD,0.50618138385,2002,2000
1029 1 11    0001,Parcel,11 CHESTNUT HILL ROAD,0.959669224361,2003,2000
1029 2 10    0001,Parcel,10 CHESTNUT HILL ROAD,0.397896380818,2004,2000
1029 2 14    0001,Parcel,14 CHESTNUT HILL ROAD,0.257958630105,2005,2000
1029 2 18    0001,Parcel,18 CHESTNUT HILL ROAD,0.34400789415,2003,2000
5541 2 34    0001,Parcel,34 THOMSON ROAD,0.191696880224,1937,1930
5541 2 30    0001,Parcel,30 THOMSON ROAD,0.186957818136,1949,1940
4041 2 18    0001,Parcel,18 ORCHARD ROAD,4.02831457178,1973,1970
4831 1 153   0001,Parcel,153 SEDGWICK ROAD,0.672352693431,1880,1850
4831 1 151   0001,Parcel,151 SEDGWICK ROAD,0.209575234365,1999,1990
4131 1 463   0001,Parcel,463 PARK ROAD,0.301258231618,1902,1900
2051 1 29    0001,Parcel,29 FLAGG ROAD,0.32250831922,1941,1940
2051 1 25    0001,Parcel,25 FLAGG ROAD,4.88956960606,1959,1950
2401 2 86    0001,Parcel,86 GRASSMERE AVENUE,0.251783453948,0,na
3776 1 611   0001,Parcel,611 NEW PARK AVENUE,0.247874882433,1955,1950
3776 1 625   0001,Parcel,625 NEW PARK AVENUE,1.47838335325,1948,1940
0401 1 7     0001,Parcel,7 BERWYN ROAD,0.512813211978,1954,1950
0771 1 15    0001,Parcel,15 BROOKSIDE PLACE,2.54500492811,1964,1960
3171 2 22    0001,Parcel,22 LEDYARD ROAD,0.802071110594,1925,1920
3836 1 993   0001,Parcel,993 NORTH MAIN STREET,5.73932132316,2008,2000
5095 1 597   0001,Parcel,597 SOUTH MAIN STREET,0.274672526207,1929,1920
6061 1 37    0001,Parcel,37 WESTLAND AVENUE,0.241040111607,0,na
6061 1 31    0001,Parcel,31 WESTLAND AVENUE,0.241056930913,1914,1910
1761 2 84    0001,Parcel,84 ENGLEWOOD AVENUE,0.168163578287,2004,2000
1761 2 80    0001,Parcel,80 ENGLEWOOD AVENUE,0.166579440979,1943,1940
5095 1 95    0001,Parcel,95 SOUTH MAIN STREET,0.355858559363,1916,1910
5831 1 23    0001,Parcel,23 WALKER LANE,0.827328075805,1941,1940
5831 1 19    0001,Parcel,19 WALKER LANE,0.824690616883,1942,1940
5831 1 27    0001,Parcel,27 WALKER LANE,0.849022419131,1941,1940
3171 2 18    0001,Parcel,18 LEDYARD ROAD,0.725487934863,1925,1920
3171 2 14    0001,Parcel,14 LEDYARD ROAD,0.70871186047,1926,1920
0031 2 1954  0001,Parcel,1954 ALBANY AVENUE,0.643733411298,1926,1920
0031 2 1916  0001,Parcel,1916 ALBANY AVENUE,0.550475857157,1979,1970
0285 2 6     0001,Parcel,6 BASSETTE LANE,0.651301680847,2006,2000
0285 2 2     0001,Parcel,2 BASSETTE LANE,0.347545800215,2003,2000
0285 1 5     0001,Parcel,5 BASSETTE LANE,0.493194250792,2002,2000
3776 2 450   0001,Parcel,450 NEW PARK AVENUE,0.892333873343,2003,2000
3771 2 1000  0001,Parcel,1000 NEW BRITAIN AVENUE,2.45258114413,1997,1990
3771 2 1046  0001,Parcel,1046 NEW BRITAIN AVENUE,0.649992908405,1925,1920
2701 1 105   0001,Parcel,105 HILLCREST AVENUE,0.253093586646,1966,1960
3776 2 566   0001,Parcel,566 NEW PARK AVENUE,0.515294296143,1958,1950
3801 1 335   0001,Parcel,335 NEWINGTON ROAD,0.209228754565,1913,1910
1941 2 158   0001,Parcel,158 FEDERAL STREET,0.214491643087,1953,1950
3801 1 337   0001,Parcel,337 NEWINGTON ROAD,1.21241233617,1987,1980
3801 1 339   0001,Parcel,339 NEWINGTON ROAD,1.12991800357,1987,1980
5096 1 815   0001,Parcel,815 SOUTH QUAKER LANE,0.145863934714,1942,1940
5096 1 821   0001,Parcel,821 SOUTH QUAKER LANE,0.292524304189,2002,2000
5641 2 204   0001,Parcel,204 TROUT BROOK DRIVE,0.410489156175,1855,1850
5641 2 200   0001,Parcel,200 TROUT BROOK DRIVE,0.153412156823,2002,2000
1801 1 15    0001,Parcel,15 EXETER AVENUE,0.181657704324,1959,1950
5096 1 711   0001,Parcel,711 SOUTH QUAKER LANE,0.208183525506,2005,2000
5096 1 703   0001,Parcel,703 SOUTH QUAKER LANE,0.270082266624,1927,1920
4601 1 279   0001,Parcel,279 RIDGEWOOD ROAD,1.02680454201,1938,1930
4601 1 283   0001,Parcel,283 RIDGEWOOD ROAD,1.60229864643,1938,1930
1626 1 9     0001,Parcel,9 EAST MAXWELL DRIVE,0.297116252281,1957,1950
4251 2 66    0001,Parcel,66 PILGRIM ROAD,0.325970937986,1955,1950
5095 1 43    0001,Parcel,43 SOUTH MAIN STREET,0.225991925069,1959,1950
1891 2 1234  0001,Parcel,1234 FARMINGTON AVENUE,0.573925644481,1951,1950
5691 2 378   0001,Parcel,378 TUNXIS ROAD,47.6381208459,0,na
1501 2 20    0001,Parcel,20 DEER RUN DRIVE,0.63167984327,1963,1960
1501 2 14    0001,Parcel,14 DEER RUN DRIVE,0.393109852584,0,na
1501 2 16    0001,Parcel,16 DEER RUN DRIVE,0.403265477853,0,na
1501 2 18    0001,Parcel,18 DEER RUN DRIVE,0.35590775248,0,na
1501 2 18    000B,Parcel,18 DEER RUN DRIVE #B,0.280898171575,0,na
3836 1 803   0001,Parcel,803 NORTH MAIN STREET,0.496370308191,1880,1850
2071 1 683   0001,Parcel,683 FLATBUSH AVENUE,0.186893791334,1951,1950
4127 1 25    0001,Parcel,25 PALMER DRIVE,0.558331528079,1973,1970
6151 2 82    0001,Parcel,82 WHETTEN ROAD,0.553019466434,1941,1940
3081 1 93    0001,Parcel,93 KIRKWOOD ROAD,0.728954006532,1966,1960
6151 2 84    0001,Parcel,84 WHETTEN ROAD,0.535941451537,1916,1910
1251 2 20    0001,Parcel,20 COURT PARK,0.152664368244,1929,1920
1251 2 24    0001,Parcel,24 COURT PARK,0.12396725061,1943,1940
4131 1 307   0001,Parcel,307 PARK ROAD,0.678980004783,1935,1930
5997 1 17    0001,Parcel,17 WEST NORMANDY DRIVE,0.247625948924,1959,1950
3961 2 470   0001,Parcel,470 OAKWOOD AVENUE,1.43232401859,1972,1970
4391 1 999   0001,Parcel,999 PROSPECT AVENUE,0.452088985382,1908,1900
5281 2 50    0001,Parcel,50 STILL ROAD,0.93978215168,0,na
5251 2 28    0001,Parcel,28 STEEP HOLLOW LANE,0.981861488807,1954,1950
3698 1 27    0001,Parcel,27 MOUNTAIN FARMS ROAD,0.912877579135,1964,1960
3701 1 545   0001,Parcel,545 MOUNTAIN ROAD,1.97740168512,1955,1950
3701 1 549   0001,Parcel,549 MOUNTAIN ROAD,0.117069314002,0,na
1671 1 5     0001,Parcel,5 EDGEBROOK DRIVE,0.411382266126,1959,1950
4341 2 24    0001,Parcel,24 PORTAGE ROAD,0.521008337685,1959,1950
4491 2 64    0001,Parcel,64 RAYMOND ROAD,0.15502756104,1937,1930
4391 1 961   0001,Parcel,961 PROSPECT AVENUE,0.396504779852,2003,2000
4391 1 975   0001,Parcel,975 PROSPECT AVENUE,0.505037162036,2004,2000
4391 1 995   0001,Parcel,995 PROSPECT AVENUE,1.19193411814,1918,1910
0181 2 1516  0001,Parcel,1516 ASYLUM AVENUE,0.267701569946,2003,2000
6141 1 39    0001,Parcel,39 WETTLESON AVENUE,0.168366024822,2008,2000
2317 2 40    0001,Parcel,40 GIN STILL LANE,0.42925014058,1880,1850
6141 1 37    0001,Parcel,37 WETTLESON AVENUE,0.168342549805,2009,2000
2317 2 32    0001,Parcel,32 GIN STILL LANE,0.290429020073,2009,2000
6141 1 33    0001,Parcel,33 WETTLESON AVENUE,0.168343348407,2009,2000
2317 2 26    0001,Parcel,26 GIN STILL LANE,0.290428924,2010,2010
6141 1 31    0001,Parcel,31 WETTLESON AVENUE,0.168342979115,2009,2000
6141 1 27    0001,Parcel,27 WETTLESON AVENUE,0.168366633109,2008,2000
6141 1 35    0001,Parcel,35 WETTLESON AVENUE,0.168343325808,2009,2000
4641 2 42    0001,Parcel,42 ROBERTS LANE,0.369266873937,1928,1920
4641 2 38    0001,Parcel,38 ROBERTS LANE,0.317088245098,1939,1930
5095 2 50    0001,Parcel,103 RAYMOND ROAD,11.6033727326,1910,1910
5095 2 40    0001,Parcel,40 SOUTH MAIN STREET,2.09762547911,2007,2000
5095 2 20    0001,Parcel,38 ISHAM ROAD,1.27935884588,2007,2000
2901 1 19    0001,Parcel,19 ISHAM ROAD,0.820090143935,2006,2000
4491 1 45    0001,Parcel,45 RAYMOND ROAD,0.108828288843,2006,2000
2901 1 75    0001,Parcel,75 ISHAM ROAD,2.33331470846,2006,2000
2965 1 23    0001,Parcel,23 JILLIAN CIRCLE,1.09448089116,1995,1990
1891 2 1156  0001,Parcel,1156 FARMINGTON AVENUE,0.473515887082,1920,1920
3191 2 52    0001,Parcel,52 LEVESQUE AVENUE,0.140617388561,2007,2000
3191 2 56    0001,Parcel,56 LEVESQUE AVENUE,0.140616470593,2006,2000
1891 2 1148  0001,Parcel,1148 FARMINGTON AVENUE,1.27174466336,0,na
2261 2 2     0001,Parcel,2 GARWOOD LANE,0.898130118918,1966,1960
5461 1 93    0001,Parcel,93 TALCOTT ROAD,0.361546219293,1948,1940
2401 1 25    0001,Parcel,25 GRASSMERE AVENUE,0.172183762663,0,na
2401 1 11    0001,Parcel,11 GRASSMERE AVENUE,0.0935908778941,1950,1950
2401 1 17    0001,Parcel,17 GRASSMERE AVENUE,0.10752085209,1949,1940
2401 1 17R   0001,Parcel,17 GRASSMERE AVENUE,0.14325422524,1949,1940
0031 2 2876D 0001,Parcel,2876 ALBANY AVENUE,14.1964227105,0,na
4634 1 19    0001,Parcel,19 RITOLI RIDGE,2.98755468775,2012,2010
0031 1 3175  0001,Parcel,,6.04456683591,0,na
0031 1 3215  0001,Parcel,,43.63077337,0,na
2317 1 29    0001,Parcel,,0.0129930334752,0,na
092300.00_18,Parcel,18 ROBIN ROAD #1,0.20538936476,1924,1920
1256 2 18    0001,Parcel,18 CRANBROOK,1.33516963397,2011,2010
5561 1 1     0001,Parcel,1 TIMBER LANE,0.606484568517,1962,1960
5561 2 4     0001,Parcel,4 TIMBER LANE,0.507204478699,1965,1960
6245 1 7     0001,Parcel,7 WINHALL LANE,1.2536420168,2002,2000
3299 1 17    0001,Parcel,17 LONG VIEW ROAD,0.630922519193,1952,1950
5401 1 5     0001,Parcel,5 SUNSET FARM ROAD,1.50465104008,0,na
2271 2 30    0001,Parcel,30 GENEVA AVENUE,0.207509912697,1940,1940
1256 1 25    0001,Parcel,25 CRANBROOK,1.22060454704,2012,2010
0031 2 2876B 0001,Parcel,2876 ALBANY AVENUE,5.10648018276,0,na
0031 2 2876A 0001,Parcel,2876 ALBANY AVENUE,5.57401874927,0,na
0031 2 2890  0001,Parcel,2890 ALBANY AVENUE,11.1326626229,0,na
3745 1 1     0001,Parcel,1 MOUNTAINSIDE ROAD,0.964837653938,1999,1990
5411 2 4     0001,Parcel,4 SUNSET TERRACE,0.427041312188,1928,1920
3836 1 21    0001,Parcel,21 NORTH MAIN STREET,1.41494074988,1958,1950
1891 2 900   0001,Parcel,900 FARMINGTON AVENUE,0.669357548833,1967,1960
4021 1 29    0001,Parcel,29 OLD STONE CROSSING,6.5352463035,2007,2000
4021 1 33    0001,Parcel,33 OLD STONE CROSSING,5.96997421271,2006,2000
4021 1 39    0001,Parcel,39 OLD STONE CROSSING,3.36836198428,2006,2000
4021 1 55    0001,Parcel,55 OLD STONE CROSSING,1.97490699662,2008,2000
4021 2 18    0001,Parcel,18 OLD STONE CROSSING,3.22942344037,2006,2000
4021 2 20    0001,Parcel,20 OLD STONE CROSSING,5.03079230064,2007,2000
4021 2 36    0001,Parcel,36 OLD STONE CROSSING,1.48654725775,2008,2000
4021 2 46    0001,Parcel,46 OLD STONE CROSSING,1.07563751995,2005,2000
4021 2 52    0001,Parcel,52 OLD STONE CROSSING,0.986904071492,2005,2000
4021 2 56    0001,Parcel,56 OLD STONE CROSSING,1.57961689228,2008,2000
4021 2 58    0001,Parcel,58 OLD STONE CROSSING,4.46945860593,2006,2000
4021 1 43    0001,Parcel,43 OLD STONE CROSSING,2.38693855189,2004,2000
2011 2 16    0001,Parcel,16 FERNCLIFF DRIVE,1.38709029428,1969,1960
4251 1 15    0001,Parcel,15 PILGRIM ROAD,0.636249805015,1940,1940
5371 2 56    0001,Parcel,56 SUNNY REACH DRIVE,2.27886984039,1941,1940
0471 2 270   0001,Parcel,270 BLOOMFIELD AVENUE,1.10629748694,1850,1850
3571 1 125   0001,Parcel,125 MIDDLEBROOK ROAD,0.156523606685,1989,1980
3641 2 160   0001,Parcel,160 MILTON STREET,0.168303648607,1948,1940
2696 2 34    0001,Parcel,34 HIGHLAND STREET,5.42065884259,2005,2000
4041 2 48    0001,Parcel,48 ORCHARD ROAD,5.84883897176,1932,1930
2671 2 22    0001,Parcel,22 HIGH POINT LANE,0.305723420796,1991,1990
1245 2 4     0001,Parcel,4 COUNTRY LANE,0.569011037044,2000,2000
1245 1 11    0001,Parcel,11 COUNTRY LANE,0.477131270171,1987,1980
0111 2 134   0001,Parcel,134 ARGYLE AVENUE,0.231804309682,1938,1930
0031 2 2900  0001,Parcel,2900 ALBANY AVENUE,407.748502443,0,na
1256 2 30    0001,Parcel,30 CRANBROOK,1.91230115236,2010,2010
1256 2 28    0001,Parcel,28 CRANBROOK,0.456640849254,2011,2010
1256 2 24    0001,Parcel,24 CRANBROOK,0.425667396377,2010,2010
2271 2 34    0001,Parcel,34 GENEVA AVENUE,0.326139682601,1942,1940
5411 1 5     0001,Parcel,5 SUNSET TERRACE,0.431429952046,1922,1920
6101 1 59    0001,Parcel,59 WESTPHAL STREET,0.209901560334,1900,1900
3291 1 29    0001,Parcel,29 LOCKWOOD TERRACE,0.345943096975,1916,1910
3191 1 39    0001,Parcel,39 LEVESQUE AVENUE,0.239481494204,1897,1850
4851 1 23    0001,Parcel,23 SELLDAN STREET,0.230645957228,1931,1930
3776 2 580   0001,Parcel,580 NEW PARK AVENUE,2.29971464432,2006,2000
5731 1 139   0001,Parcel,139 VANDERBILT AVENUE,0.409794124171,1976,1970
3771 1 997   0001,Parcel,997 NEW BRITAIN AVENUE,0.99188476771,1999,1990
5201 2 88    0001,Parcel,88 STANWOOD STREET,0.126841438402,1951,1950
0001 2 158   0001,Parcel,158 ABBOTSFORD AVENUE,0.36530353747,1951,1950
2931 1 7     0001,Parcel,7 JANSEN COURT,2.73163179578,1983,1980
2931 1 15    0001,Parcel,15 JANSEN COURT,4.60193236035,0,na
3801 1 261   0001,Parcel,261 NEWINGTON ROAD,0.314425903347,1919,1910
3771 1 1109  0001,Parcel,1109 NEW BRITAIN AVENUE,1.83584678188,1940,1940
3771 1 1141  0001,Parcel,1141 NEW BRITAIN AVENUE,0.436930406041,1951,1950
0691 2 36    0001,Parcel,36 BRIGHTWOOD LANE,0.828907852772,1956,1950
2821 1 45    0001,Parcel,45 HUCKLEBERRY LANE,0.455446633631,1960,1960
2821 1 47    0001,Parcel,47 HUCKLEBERRY LANE,0.334192161466,1960,1960
5095 1 433   0001,Parcel,433 SOUTH MAIN STREET,13.7012204329,1983,1980
3771 1 1253  0001,Parcel,1253 NEW BRITAIN AVENUE,1.23856855905,1991,1990
6284 2 8     0001,Parcel,8 WOOD POND ROAD,0.385728050065,2007,2000
3341 2 66    0001,Parcel,66 LOVELACE DRIVE,0.467693449075,1963,1960
0211 1 49    0001,Parcel,49 AVONDALE ROAD,0.606295895149,1986,1980
0211 1 51    0001,Parcel,51 AVONDALE ROAD,0.608116899377,1950,1950
0291 1 55    0001,Parcel,55 BEACON HILL DRIVE,0.396358155283,0,na
0471 2 200   0001,Parcel,200 BLOOMFIELD AVENUE,2.34976258805,1967,1960
0471 2 228   0001,Parcel,228 BLOOMFIELD AVENUE,21.7110140756,1935,1930
0471 2 228A  0001,Parcel,228 BLOOMFIELD AVENUE,0.299422863682,1983,1980
3801 1 235   0001,Parcel,235 NEWINGTON ROAD,0.415716952692,1975,1970
0521 2 70    0001,Parcel,70 BOULANGER AVENUE,0.204913953793,1997,1990
0521 2 74    0001,Parcel,74 BOULANGER AVENUE,0.247487135536,1997,1990
0521 2 80    0001,Parcel,80 BOULANGER AVENUE,0.227592305806,1948,1940
3961 2 610   0001,Parcel,610 OAKWOOD AVENUE,4.42128747172,0,na
3776 2 522   0001,Parcel,522 NEW PARK AVENUE,0.0552155147241,1940,1940
3776 2 522   0201,Parcel,522 NEW PARK AVENUE,0.250246747194,0,na
4906 1 17    0001,Parcel,17 SHADY BROOK DRIVE,0.277043347432,1959,1950
0531 1 2171  0001,Parcel,2171 BOULEVARD,0.0782153268493,0,na
0531 1 2169  0001,Parcel,2169 BOULEVARD,0.353332718949,1923,1920
0531 2 1256  0001,Parcel,1256 BOULEVARD,0.237698187026,1942,1940
0531 2 1252  0001,Parcel,1252 BOULEVARD,0.241050656977,1951,1950
0531 2 1252  0002,Parcel,1252 BOULEVARD,0.124546601733,0,na
0651 1 53    0001,Parcel,53 BRIARWOOD ROAD,0.692345663,1950,1950
0651 1 49    0001,Parcel,49 BRIARWOOD ROAD,0.372710771608,1973,1970
0651 1 51    0001,Parcel,51 BRIARWOOD ROAD,0.715766417177,1951,1950
5791 1 35    0001,Parcel,35 VINE HILL ROAD,0.375335340646,1943,1940
0691 1 31    0001,Parcel,31 BRIGHTWOOD LANE,0.461936666522,0,na
0691 1 33    0001,Parcel,33 BRIGHTWOOD LANE,0.149685866153,1804,1800
0771 1 21    0001,Parcel,21 BROOKSIDE PLACE,0.529470671173,2004,2000
2611 1 51    0001,Parcel,51 HICKORY LANE,2.13505405535,1981,1980
0771 1 17    0001,Parcel,17 BROOKSIDE PLACE,0.226715397135,0,na
0795 2 14    0001,Parcel,14 BUCKINGHAM LANE,0.389558101552,0,na
0801 1 137   0001,Parcel,137 BUENA VISTA ROAD,0.34379805032,1943,1940
1029 1 7     0001,Parcel,7 CHESTNUT HILL ROAD,0.336871033301,1985,1980
0801 1 141   0001,Parcel,141 BUENA VISTA ROAD,0.289894975824,1898,1850
0801 1 139   0001,Parcel,139 BUENA VISTA ROAD,0.234184064333,2009,2000
0861 1 101   0001,Parcel,101 CAMBRIDGE STREET,0.170377239297,1928,1920
1011 2 50    0001,Parcel,50 CHELTON AVENUE,0.602644008731,1973,1970
1011 2 40    0001,Parcel,40 CHELTON AVENUE,0.427029501245,1958,1950
2401 1 41    0001,Parcel,41 GRASSMERE AVENUE,0.258272697371,1953,1950
2401 1 49    0001,Parcel,49 GRASSMERE AVENUE,0.344368578813,1947,1940
1971 2 50    0001,Parcel,50 FENWOOD AVENUE,0.171992270043,1964,1960
2401 1 85    0001,Parcel,85 GRASSMERE AVENUE,0.30923861548,1956,1950
1011 1 47    0001,Parcel,47 CHELTON AVENUE,1.1072123304,2008,2000
2401 1 99    0001,Parcel,99 GRASSMERE AVENUE,0.272374778242,1962,1960
1011 1 81    0001,Parcel,81 CHELTON AVENUE,0.737825976681,0,na
5096 2 828   0001,Parcel,828 SOUTH QUAKER LANE,13.1597604923,0,na
5115 1 67    0001,Parcel,67 SOUTHWOOD DRIVE,0.442558204485,1974,1970
5115 1 59    0001,Parcel,59 SOUTHWOOD DRIVE,0.197821354051,1975,1970
5115 1 63    0001,Parcel,63 SOUTHWOOD DRIVE,0.345051374545,1974,1970
0191 1 219   0001,Parcel,219 AUBURN ROAD,0.213501623515,1931,1930
1401 2 38    0001,Parcel,38 CUMBERLAND ROAD,0.213499985352,1927,1920
1401 2 36    0001,Parcel,36 CUMBERLAND ROAD,0.213500679377,1980,1980
1671 2 8     0002,Parcel,8 EDGEBROOK DRIVE,0.272030101671,1959,1950
4491 2 72    0001,Parcel,72 RAYMOND ROAD,0.136602877143,0,na
4491 2 64    0101,Parcel,64 RAYMOND ROAD,0.0270621967938,0,na
4501 1 107   0001,Parcel,107 RED TOP DRIVE,0.555217996495,1974,1970
1121 1 55    0001,Parcel,55 CLOVER DRIVE,0.370130369642,1954,1950
1121 1 47    0001,Parcel,47 CLOVER DRIVE,0.485646956587,1954,1950
0821 1 57    0001,Parcel,57 BURNHAM DRIVE,0.250147930688,1973,1970
3771 1 1459  0001,Parcel,1459 NEW BRITAIN AVENUE,20.1038194497,1962,1960
4501 1 109   0001,Parcel,109 RED TOP DRIVE,0.152049825724,0,na
1121 1 51    0001,Parcel,51 CLOVER DRIVE,0.188625706865,0,na
3121 1 53    0001,Parcel,53 LASALLE ROAD,2.13324509135,1978,1970
3121 1 105   0001,Parcel,105 LASALLE ROAD,0.604315486172,0,na
5096 2 700   0001,Parcel,700 SOUTH QUAKER LANE,12.0004107733,1954,1950
2071 1 877   0001,Parcel,877 FLATBUSH AVENUE,9.1331298615,1955,1950
0987 1 1     0001,Parcel,1 CHARTER OAK BOULEVARD,35.34694108,1942,1940
3776 1 545   0001,Parcel,545 NEW PARK AVENUE,20.6039216242,1969,1960
3776 1 503   0001,Parcel,503 NEW PARK AVENUE,34.6000346096,1996,1990
0531 1 1225  0001,Parcel,1225 BOULEVARD,0.294626312028,0,na
1141 2 16    0001,Parcel,16 CODY STREET,0.602187766222,1944,1940
1141 2 44    0001,Parcel,44 CODY STREET,0.175410490895,1959,1950
1141 2 38    0001,Parcel,38 CODY STREET,0.181643871396,1957,1950
1411 1 37    0001,Parcel,37 CUSTER STREET,0.430469065202,1978,1970
1411 1 37R   0001,Parcel,37 CUSTER STREET,0.074909132607,1985,1980
3961 2 160   0001,Parcel,160 OAKWOOD AVENUE,18.0123244248,1964,1960
4634 1 7     0001,Parcel,7 RITOLI RIDGE,20.8587997762,2007,2000
1981 2 598   0001,Parcel,598 FERN STREET,0.248850742096,1952,1950
1191 1 17    0001,Parcel,17 CONCORD STREET,0.672856713198,1902,1900
3571 1 129   0001,Parcel,129 MIDDLEBROOK ROAD,0.132269281959,1991,1990
3571 2 130   0001,Parcel,130 MIDDLEBROOK ROAD,0.227519079114,1991,1990
3571 2 126   0001,Parcel,126 MIDDLEBROOK ROAD,0.213592259572,1990,1990
3571 2 122   0001,Parcel,122 MIDDLEBROOK ROAD,0.193183647818,1988,1980
3571 1 121   0001,Parcel,121 MIDDLEBROOK ROAD,0.131566147391,0,na
2681 2 26    0001,Parcel,26 HIGH RIDGE ROAD,1.58598412465,1950,1950
3696 2 38    0001,Parcel,38 MOUNTAIN BROOK ROAD,0.763678248077,1942,1940
2681 2 44    0001,Parcel,44 HIGH RIDGE ROAD,2.66919409817,1958,1950
2681 2 34    0001,Parcel,34 HIGH RIDGE ROAD,1.76747087771,1952,1950
1061 1 45    0001,Parcel,45 CLAYBAR DRIVE,0.43830276653,1968,1960
1061 1 11    0001,Parcel,11 CLAYBAR DRIVE,0.412983308613,1969,1960
5621 2 10    0001,Parcel,10 TREEBOROUGH DRIVE,0.531732189041,1961,1960
1061 1 49    0001,Parcel,49 CLAYBAR DRIVE,0.465536567888,1971,1970
3776 1 451   0001,Parcel,451 NEW PARK AVENUE,0.12161158387,1912,1910
0021 2 24    0001,Parcel,24 AHERN STREET,0.114987573374,1965,1960
2721 2 76    0001,Parcel,76 HILLSBORO DRIVE,0.315004360489,1947,1940
2721 2 80    0001,Parcel,80 HILLSBORO DRIVE,0.31214248735,1942,1940
2721 2 72    0001,Parcel,72 HILLSBORO DRIVE,0.612666566316,1950,1950
3701 1 331   0001,Parcel,331 MOUNTAIN ROAD,0.430647244294,1947,1940
2721 2 82    0001,Parcel,82 HILLSBORO DRIVE,0.574182940709,1952,1950
5281 2 20    0001,Parcel,20 STILL ROAD,6.33290301606,0,na
5281 2 40    0001,Parcel,40 STILL ROAD,0.400202951056,2016,2010
5281 2 42    0001,Parcel,42 STILL ROAD,0.404870732539,2012,2010
5281 2 36    0001,Parcel,36 STILL ROAD,0.462404992608,2015,2010
5281 2 34    0001,Parcel,34 STILL ROAD,0.475323263707,2015,2010
5281 2 44    0001,Parcel,44 STILL ROAD,0.400699758323,2011,2010
5281 2 46    0001,Parcel,46 STILL ROAD,0.400332571108,2015,2010
5281 2 48    0001,Parcel,48 STILL ROAD,0.400185076138,2016,2010
5281 2 38    0001,Parcel,38 STILL ROAD,5.37168120865,0,na
3801 1 327   0001,Parcel,327 NEWINGTON ROAD,1.44679489051,1920,1920
3801 1 323   0001,Parcel,323 NEWINGTON ROAD,1.10784356487,1929,1920
5101 2 220   0001,Parcel,220 SOUTH STREET,0.494048368743,1985,1980
2941 2 20    0001,Parcel,20 JEFFERSON AVENUE,1.13482230789,1938,1930
2406 1 31    0001,Parcel,31 GREEN HOUSE BOULEVARD,0.239235766865,1955,1950
